=Kerbin
0.174810549270086, 285.134758622127, -2.886127148172818
0.166999161153939, 285.127764939192, 10.4892452632776
0.157706086630944, 285.121046808946, 21.7099813534878
0.14025322775635, 285.110345087813, 32.7517658646684
0.117739538891994, 285.101437730953, 43.8569161569467
0.0904733695911797, 285.09325878457, 59.2282363245031
0.0595549657817685, 285.085391371333, 63.4103497239994
0.0220276019758887, 285.077429073111, 64.1636941239703
-0.0306082237077995, 285.072257364016, 64.1788090826012
-0.0846104705993427, 285.079736392626, 64.1770201263716
-0.131374101827346, 285.095997885553, 64.4777078650659
-0.177532544335245, 285.1192891947, 64.5810522487154
-0.217375926158365, 285.141187733701, 64.5776124820113
-0.254481104188047, 285.16638858002, 64.2302593641216
-0.29165643806647, 285.197798888776, 63.6392658010591
-0.322342866067564, 285.222765422701, 60.012963602785
-0.361697570896547, 285.255089061799, 53.290028568008
-0.391777457654084, 285.28021741883, 52.7521729904693
-0.431529571744273, 285.309233566929, 50.1467642104253
-0.453661183646179, 285.324650902488, 46.5059402900515
-0.471958111740006, 285.337103401208, 39.8715584478341
-0.484457711450046, 285.346822806727, 29.3985680126352
-0.497521189275356, 285.35784213958, 15.8111322182231
-0.506538542429188, 285.365483750032, 6.42547643231228
-0.513393658075643, 285.371834361019, -2.18585931090638
